,index,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1
73,CA001SA0025,73,50.0,,
74,CA001SA0027,74,51.0,,
75,CA001SA0028,75,52.0,,
76,CA001SA0029,76,53.0,,
77,CA001SA0030,77,54.0,,
78,CA001SA0032,78,55.0,,
79,CA001SA0033,79,56.0,,
80,CA002SA0315,80,57.0,,
81,CA002SA0316,81,58.0,,
82,CA002SA0318,82,59.0,,
83,CA002SA0319,83,60.0,,
84,CA002SA0320,84,61.0,,
85,CA002SA0322,85,62.0,,
86,CA002SA0323,86,63.0,,
87,CA002SA0326,87,64.0,,
88,CA002SA0327,88,65.0,,
89,CA002SA0329,89,66.0,,
90,CA002SA0331,90,67.0,,
91,CA002SA0336,91,68.0,,
92,CA002SA0351,92,69.0,,
93,CA002SA0352,93,70.0,,
94,CA002SA0353,94,71.0,,
95,CA002SA0354,95,72.0,,
96,CA002SA0356,96,73.0,,
97,CA002SA0358,97,74.0,,
98,CA002SA0359,98,75.0,,
99,CA002SA0360,99,76.0,,
100,CA002SA0361,100,77.0,,
101,CA002SA0364,101,78.0,,
102,CA002SA0366,102,79.0,,
103,CA002SA0367,103,80.0,,
104,CA002SA0368,104,81.0,,
105,CA002SA0369,105,82.0,,
106,CA002SA0370,106,83.0,,
107,CA002SA0371,107,84.0,,
108,CA002SA0372,108,85.0,,
109,CA002SA0374,109,86.0,,
110,CA002SA0375,110,87.0,,
111,CA002SA0376,111,88.0,,
112,CA002SA0377,112,89.0,,
113,CA002SA0378,113,90.0,,
114,CA002SA0380,114,91.0,,
115,CA002SA0381,115,92.0,,
116,CA002SA0382,116,93.0,,
117,CA002SA0386,117,94.0,,
118,CA002SA0398,118,95.0,,
119,CA002SA0400,119,96.0,,
120,CA002SA0401,120,97.0,,
121,CA002SA0402,121,98.0,,
122,CA002SA0407,122,99.0,,
123,CA002SA0409,123,100.0,,
124,CA002SA0410,124,101.0,,
125,CA002SA0413,125,102.0,,
126,CA002SA0414,126,103.0,,
127,CA002SA0415,127,104.0,,
128,CA002SA0416,128,105.0,,
129,CA002SA0418,129,106.0,,
130,CA002SA0419,130,107.0,,
131,CA002SA0421,131,108.0,,
132,CA002SA0422,132,109.0,,
133,CA002SA0423,133,110.0,,
134,CA002SA0424,134,111.0,,
135,CA002SA0425,135,112.0,,
136,CA002SA0426,136,113.0,,
137,CA002SA0429,137,114.0,,
138,CA002SA0430,138,115.0,,
139,CA002SA0431,139,116.0,,
140,CA002SA0432,140,117.0,,
141,CA002SA0433,141,118.0,,
142,CA002SA0436,142,119.0,,
143,CA002SA0437,143,120.0,,
144,CA002SA0439,144,121.0,,
145,CA002SA0443,145,122.0,,
146,CA002SA0444,146,123.0,,
147,CA002SA0447,147,124.0,,
148,CA002SA0452,148,125.0,,
149,CA002SA0454,149,126.0,,
150,CA002SA0455,150,127.0,,
151,CA002SA0456,151,128.0,,
152,CA002SA0459,152,129.0,,
153,CA002SA0460,153,130.0,,
154,CA002SA0463,154,131.0,,
155,CA002SA0464,155,132.0,,
156,CA002SA0465,156,133.0,,
157,CA002SA0467,157,134.0,,
158,CA002SA0468,158,135.0,,
159,CA002SA0469,159,136.0,,
160,CA002SA0470,160,137.0,,
161,CA002SA0471,161,138.0,,
162,CA002SA0473,162,139.0,,
163,CA002SA0474,163,140.0,,
164,CA002SA0475,164,141.0,,
165,CA002SA0476,165,142.0,,
166,CA002SA0477,166,143.0,,
167,CA002SA0478,167,144.0,,
168,CA002SA0480,168,145.0,,
169,CA002SA0484,169,146.0,,
170,CA002SA0485,170,147.0,,
171,CA002SA0486,171,148.0,,
172,CA002SA0487,172,149.0,,
173,CA002SA0489,173,150.0,,
174,CA002SA0490,174,151.0,,
175,CA002SA0493,175,152.0,,
176,CA002SA0495,176,153.0,,
177,CA002SA0499,177,154.0,,
178,CA002SA0501,178,155.0,,
179,CA002SA0502,179,156.0,,
180,CA002SA0503,180,157.0,,
181,CA002SA0504,181,158.0,,
182,CA002SA0505,182,159.0,,
183,CA002SA0507,183,160.0,,
184,CA002SA0508,184,161.0,,
185,CA002SA0509,185,162.0,,
186,CA002SA0510,186,163.0,,
187,CA002SA0512,187,164.0,,
188,CA002SA0513,188,165.0,,
189,CA002SA0514,189,166.0,,
190,CA002SA0516,190,167.0,,
191,CA002SA0518,191,168.0,,
192,CA002SA0519,192,169.0,,
193,CA002SA0532,193,170.0,,
194,CA002SA0533,194,171.0,,
195,CA002SA0534,195,172.0,,
196,CA002SA0537,196,173.0,,
197,CA002SA0538,197,174.0,,
198,CA002SA0539,198,175.0,,
199,CA002SA0540,199,176.0,,
200,CA002SA0541,200,177.0,,
201,CA002SA0543,201,178.0,,
202,CA002SA0544,202,179.0,,
203,CA002SA0545,203,180.0,,
204,CA002SA0546,204,181.0,,
205,CA002SA0548,205,182.0,,
206,CA002SA0549,206,183.0,,
207,CA002SA0550,207,184.0,,
208,CA002SA0552,208,185.0,,
209,CA002SA0555,209,186.0,,
210,CA002SA0556,210,187.0,,
211,CA002SA0557,211,188.0,,
212,CA002SA0559,212,189.0,,
213,CA002SA0561,213,190.0,,
214,CA002SA0562,214,191.0,,
215,CA002SA0564,215,192.0,,
216,CA002SA0571,216,193.0,,
217,CA002SA0572,217,194.0,,
218,CA002SA0574,218,195.0,,
219,CA002SA0575,219,196.0,,
220,CA002SA0576,220,197.0,,
221,CA002SA0578,221,198.0,,
222,CA002SA0579,222,199.0,,
223,CA002SA0580,223,200.0,,
224,CA002SA0581,224,201.0,,
225,CA002SA0582,225,202.0,,
226,CA002SA0583,226,203.0,,
227,CA002SA0591,227,204.0,,
228,CA002SA0604,228,205.0,,
229,CA002SA0605,229,206.0,,
230,CA002SA0606,230,207.0,,
231,CA002SA0607,231,208.0,,
232,CA002SA0609,232,209.0,,
233,CA002SA0611,233,210.0,,
234,CA002SA0612,234,211.0,,
235,CA002SA0613,235,212.0,,
236,CA004SA0059,236,213.0,,
237,CA004SA0060,237,214.0,,
238,CA004SA0061,238,215.0,,
239,CA004SA0063,239,216.0,,
240,CA004SA0064,240,217.0,,
241,CA004SA0067,241,218.0,,
242,CA004SA0068,242,219.0,,
243,CA004SA0069,243,220.0,,
244,CA004SA0070,244,221.0,,
245,CA004SA0071,245,222.0,,
246,CA004SA0072,246,223.0,,
247,CA004SA0073,247,224.0,,
248,CA004SA0075,248,225.0,,
249,CA004SA0076,249,226.0,,
250,CA004SA0077,250,227.0,,
251,CA014SA0066,251,228.0,,
252,CA014SA0075,252,229.0,,
253,CA014SA0076,253,230.0,,
254,CA014SA0077,254,231.0,,
255,CA014SA0078,255,232.0,,
256,CA014SA0079,256,233.0,,
257,CA014SA0080,257,234.0,,
258,CA014SA0081,258,235.0,,
259,CA014SA0082,259,236.0,,
260,CA014SA0083,260,237.0,,
261,CA014SA0084,261,238.0,,
262,CA014SA0085,262,239.0,,
263,CA014SA0087,263,240.0,,
264,CA014SA0089,264,241.0,,
265,CA014SA0090,265,242.0,,
266,CA014SA0092,266,243.0,,
267,CA014SA0100,267,244.0,,
268,CA014SA0102,268,245.0,,
269,CA014SA0105,269,246.0,,
270,CA014SA0106,270,247.0,,
271,CA014SA0107,271,248.0,,
272,CA014SA0108,272,249.0,,
273,CA014SA0111,273,250.0,,
274,CA014SA0112,274,251.0,,
275,CA014SA0113,275,252.0,,
276,CA014SA0115,276,253.0,,
277,CA014SA0116,277,254.0,,
278,CA014SA0117,278,255.0,,
279,CA014SA0118,279,256.0,,
280,CA014SA0119,280,257.0,,
281,CA014SA0120,281,258.0,,
282,CA014SA0121,282,259.0,,
283,CA014SA0122,283,260.0,,
284,CA014SA0123,284,261.0,,
285,CA014SA0129,285,262.0,,
286,CA014SA0130,286,263.0,,
287,CA014SA0132,287,264.0,,
288,CA014SA0133,288,265.0,,
289,CA014SA0141,289,266.0,,
290,CA014SA0142,290,267.0,,
291,CA014SA0143,291,268.0,,
292,CA014SA0144,292,269.0,,
293,CA014SA0145,293,270.0,,
294,CA014SA0146,294,271.0,,
295,CA014SA0151,295,272.0,,
296,CA014SA0152,296,273.0,,
297,CA014SA0159,297,274.0,,
298,CA015SA0003,298,275.0,,
299,CA015SA0004,299,276.0,,
300,CA015SA0005,300,277.0,,
301,CA019SA0001,301,278.0,,
302,CA019SA0005,302,279.0,,
303,CA022SA0325,303,280.0,,
304,CA022SA0329,304,281.0,,
305,CA022SA0331,305,282.0,,
306,CA022SA0332,306,283.0,,
307,CA022SA0333,307,284.0,,
308,CA022SA0338,308,285.0,,
309,CA022SA0340,309,286.0,,
310,CA022SA0341,310,287.0,,
311,CA022SA0344,311,288.0,,
312,CA022SA0345,312,289.0,,
313,CA022SA0348,313,290.0,,
314,CA022SA0350,314,291.0,,
315,CA022SA0354,315,292.0,,
316,CA022SA0355,316,293.0,,
317,CA022SA0356,317,294.0,,
318,CA022SA0357,318,295.0,,
319,CA022SA0359,319,296.0,,
320,CA022SA0360,320,297.0,,
321,CA022SA0362,321,298.0,,
322,CA022SA0363,322,299.0,,
323,CA022SA0366,323,300.0,,
324,CA022SA0369,324,301.0,,
325,CA022SA0370,325,302.0,,
326,CA022SA0372,326,303.0,,
327,CA022SA0373,327,304.0,,
328,CA022SA0374,328,305.0,,
329,CA022SA0375,329,306.0,,
330,CA022SA0376,330,307.0,,
331,CA022SA0378,331,308.0,,
332,CA022SA0379,332,309.0,,
333,CA022SA0381,333,310.0,,
334,CA022SA0382,334,311.0,,
335,CA022SA0383,335,312.0,,
336,CA022SA0384,336,313.0,,
337,CA022SA0385,337,314.0,,
338,CA022SA0386,338,315.0,,
339,CA022SA0387,339,316.0,,
340,CA022SA0388,340,317.0,,
341,CA022SA0389,341,318.0,,
342,CA022SA0390,342,319.0,,
343,CA022SA0391,343,320.0,,
344,CA022SA0392,344,321.0,,
345,CA022SA0393,345,322.0,,
346,CA022SA0395,346,323.0,,
347,CA022SA0397,347,324.0,,
348,CA022SA0398,348,325.0,,
349,CA022SA0399,349,326.0,,
350,CA022SA0401,350,327.0,,
351,CA022SA0402,351,328.0,,
352,CA022SA0403,352,329.0,,
353,CA022SA0404,353,330.0,,
354,CA022SA0405,354,331.0,,
355,CA022SA0406,355,332.0,,
356,CA022SA0407,356,333.0,,
357,CA022SA0409,357,334.0,,
358,CA022SA0410,358,335.0,,
359,CA022SA0412,359,336.0,,
360,CA022SA0413,360,337.0,,
361,CA022SA0414,361,338.0,,
362,CA022SA0415,362,339.0,,
363,CA022SA0416,363,340.0,,
364,CA022SA0417,364,341.0,,
365,CA022SA0418,365,342.0,,
366,CA022SA0420,366,343.0,,
367,CA022SA0421,367,344.0,,
368,CA022SA0422,368,345.0,,
369,CA022SA0423,369,346.0,,
370,CA022SA0424,370,347.0,,
371,CA022SA0425,371,348.0,,
372,CA022SA0426,372,349.0,,
373,CA022SA0427,373,350.0,,
374,CA022SA0428,374,351.0,,
375,CA022SA0429,375,352.0,,
376,CA022SA0430,376,353.0,,
377,CA022SA0431,377,354.0,,
378,CA022SA0432,378,355.0,,
379,CA022SA0433,379,356.0,,
380,CA022SA0434,380,357.0,,
381,CA022SA0435,381,358.0,,
382,CA022SA0436,382,359.0,,
383,CA022SA0437,383,360.0,,
384,CA022SA0440,384,361.0,,
385,CA022SA0441,385,362.0,,
386,CA022SA0446,386,363.0,,
387,CA022SA0448,387,364.0,,
388,CA022SA0449,388,365.0,,
389,CA022SA0450,389,366.0,,
390,CA022SA0451,390,367.0,,
391,CA022SA0452,391,368.0,,
392,CA022SA0453,392,369.0,,
393,CA022SA0454,393,370.0,,
394,CA022SA0457,394,371.0,,
395,CA022SA0458,395,372.0,,
396,CA022SA0460,396,373.0,,
397,CA022SA0461,397,374.0,,
398,CA022SA0463,398,375.0,,
399,CA022SA0464,399,376.0,,
400,CA022SA0465,400,377.0,,
401,CA022SA0466,401,378.0,,
402,CA022SA0468,402,379.0,,
403,CA022SA0469,403,380.0,,
404,CA022SA0470,404,381.0,,
405,CA022SA0471,405,382.0,,
406,CA022SA0472,406,383.0,,
407,CA022SA0474,407,384.0,,
408,CA022SA0478,408,385.0,,
409,CA022SA0479,409,386.0,,
410,CA022SA0480,410,387.0,,
411,CA022SA0483,411,388.0,,
412,CA022SA0486,412,389.0,,
413,CA022SA0487,413,390.0,,
414,CA022SA0488,414,391.0,,
415,CA022SA0489,415,392.0,,
416,CA022SA0491,416,393.0,,
417,CA022SA0492,417,394.0,,
418,CA022SA0494,418,395.0,,
419,CA022SA0495,419,396.0,,
420,CA022SA0496,420,397.0,,
421,CA022SA0497,421,398.0,,
422,CA022SA0498,422,399.0,,
423,CA022SA0499,423,400.0,,
424,CA022SA0500,424,401.0,,
425,CA022SA0505,425,402.0,,
426,CA022SA0506,426,403.0,,
427,CA022SA0507,427,404.0,,
428,CA022SA0508,428,405.0,,
429,CA022SA0510,429,406.0,,
430,CA022SA0511,430,407.0,,
431,CA022SA0512,431,408.0,,
432,CA022SA0513,432,409.0,,
433,CA022SA0514,433,410.0,,
434,CA022SA0515,434,411.0,,
435,CA022SA0516,435,412.0,,
436,CA022SA0517,436,413.0,,
437,CA022SA0518,437,414.0,,
438,CA022SA0520,438,415.0,,
439,CA022SA0521,439,416.0,,
440,CA022SA0522,440,417.0,,
441,CA022SA0523,441,418.0,,
442,CA022SA0525,442,419.0,,
443,CA022SA0526,443,420.0,,
444,CA022SA0529,444,421.0,,
445,CA022SA0530,445,422.0,,
446,CA022SA0532,446,423.0,,
447,CA022SA0564,447,424.0,,
448,CA022SA0565,448,425.0,,
449,CA028SA0109,449,426.0,,
450,CA028SA0112,450,427.0,,
451,CA028SA0113,451,428.0,,
452,CA028SA0114,452,429.0,,
453,CA028SA0116,453,430.0,,
454,CA028SA0118,454,431.0,,
455,CA028SA0121,455,432.0,,
456,CA028SA0122,456,433.0,,
457,CA028SA0123,457,434.0,,
458,CA028SA0128,458,435.0,,
459,CA028SA0129,459,436.0,,
460,CA028SA0133,460,437.0,,
461,CA028SA0145,461,438.0,,
462,CA028SA0167,462,439.0,,
463,CA028SA0225,463,440.0,,
464,CA028SA0226,464,441.0,,
465,CA028SA0228,465,442.0,,
466,CA028SA0229,466,443.0,,
467,CA028SA0230,467,444.0,,
468,CA028SA0231,468,445.0,,
469,CA028SA0234,469,446.0,,
470,CA028SA0235,470,447.0,,
471,CA028SA0236,471,448.0,,
472,CA028SA0237,472,449.0,,
473,CA028SA0239,473,450.0,,
474,CA028SA0240,474,451.0,,
475,CA028SA0241,475,452.0,,
476,CA028SA0243,476,453.0,,
477,CA028SA0245,477,454.0,,
478,CA028SA0248,478,455.0,,
479,CA028SA0252,479,456.0,,
480,CA028SA0253,480,457.0,,
481,CA028SA0254,481,458.0,,
482,CA028SA0258,482,459.0,,
483,CA028SA0259,483,460.0,,
484,CA028SA0260,484,461.0,,
485,CA028SA0261,485,462.0,,
486,CA028SA0262,486,463.0,,
487,CA028SA0263,487,464.0,,
488,CA028SA0264,488,465.0,,
489,CA028SA0267,489,466.0,,
490,CA028SA0269,490,467.0,,
491,CA028SA0271,491,468.0,,
492,CA028SA0275,492,469.0,,
493,CA028SA0277,493,470.0,,
494,CA028SA0278,494,471.0,,
495,CA028SA0279,495,472.0,,
496,CA028SA0280,496,473.0,,
497,CA028SA0281,497,474.0,,
498,CA028SA0288,498,475.0,,
499,CA028SA0289,499,476.0,,
500,CA028SA0297,500,477.0,,
501,CA028SA0299,501,478.0,,
502,CA028SA0301,502,479.0,,
503,CA028SA0304,503,480.0,,
504,CA028SA0305,504,481.0,,
505,CA028SA0306,505,482.0,,
506,CA028SA0309,506,483.0,,
507,CA028SA0311,507,484.0,,
508,CA028SA0312,508,485.0,,
509,CA028SA0313,509,486.0,,
510,CA028SA0314,510,487.0,,
511,CA028SA0315,511,488.0,,
512,CA028SA0316,512,489.0,,
513,CA028SA0317,513,490.0,,
514,CA028SA0319,514,491.0,,
515,CA028SA0321,515,492.0,,
516,CA028SA0326,516,493.0,,
517,CA028SA0328,517,494.0,,
518,CA028SA0329,518,495.0,,
519,CA028SA0330,519,496.0,,
520,CA028SA0331,520,497.0,,
521,CA028SA0332,521,498.0,,
522,CA028SA0333,522,499.0,,
523,CA028SA0335,523,500.0,,
524,CA028SA0337,524,501.0,,
525,CA028SA0340,525,502.0,,
526,CA028SA0341,526,503.0,,
527,CA028SA0343,527,504.0,,
528,CA028SA0345,528,505.0,,
529,CA028SA0348,529,506.0,,
530,CA028SA0352,530,507.0,,
531,CA028SA0354,531,508.0,,
532,CA028SA0378,532,509.0,,
533,CA028SA0397,533,510.0,,
534,CA028SA0398,534,511.0,,
535,CA028SA0399,535,512.0,,
536,CA028SA0400,536,513.0,,
537,CA028SA0401,537,514.0,,
538,CA028SA0402,538,515.0,,
539,CA028SA0403,539,516.0,,
540,CA028SA0404,540,517.0,,
541,CA028SA0405,541,518.0,,
542,CA028SA0406,542,519.0,,
543,CA028SA0407,543,520.0,,
544,CA028SA0409,544,521.0,,
545,CA028SA0411,545,522.0,,
546,CA028SA0412,546,523.0,,
547,CA028SA0414,547,524.0,,
548,CA028SA0415,548,525.0,,
549,CA028SA0416,549,526.0,,
550,CA028SA0418,550,527.0,,
551,CA028SA0419,551,528.0,,
552,CA028SA0420,552,529.0,,
553,CA028SA0421,553,530.0,,
554,CA028SA0422,554,531.0,,
555,CA028SA0425,555,532.0,,
556,CA028SA0426,556,533.0,,
557,CA028SA0427,557,534.0,,
558,CA028SA0428,558,535.0,,
559,CA028SA0429,559,536.0,,
560,CA028SA0430,560,537.0,,
561,CA028SA0431,561,538.0,,
562,CA028SA0433,562,539.0,,
563,CA028SA0434,563,540.0,,
564,CA028SA0435,564,541.0,,
565,CA028SA0436,565,542.0,,
566,CA028SA0437,566,543.0,,
567,CA028SA0438,567,544.0,,
568,CA028SA0439,568,545.0,,
569,CA028SA0440,569,546.0,,
570,CA030SA0004,570,547.0,,
571,CA035SA0058,571,548.0,,
572,CA035SA0059,572,549.0,,
573,CA035SA0074,573,550.0,,
574,CA035SA0076,574,551.0,,
575,CA035SA0080,575,552.0,,
576,CA035SA0081,576,553.0,,
577,CA035SA0082,577,554.0,,
578,CA035SA0084,578,555.0,,
579,CA035SA0085,579,556.0,,
580,CA035SA0086,580,557.0,,
581,CA035SA0087,581,558.0,,
582,CA035SA0095,582,559.0,,
583,CA035SA0109,583,560.0,,
584,CA035SA0112,584,561.0,,
585,CA035SA0117,585,562.0,,
586,CA035SA0118,586,563.0,,
587,CA035SA0120,587,564.0,,
588,CA035SA0121,588,565.0,,
589,CA035SA0124,589,566.0,,
590,CA035SA0127,590,567.0,,
591,CA035SA0128,591,568.0,,
592,CA035SA0131,592,569.0,,
593,CA035SA0132,593,570.0,,
594,CA035SA0147,594,571.0,,
595,CA035SA0151,595,572.0,,
596,CA035SA0152,596,573.0,,
597,CA035SA0153,597,574.0,,
598,CA035SA0154,598,575.0,,
599,CA035SA0155,599,576.0,,
600,CA035SA0156,600,577.0,,
601,CA035SA0157,601,578.0,,
602,CA035SA0158,602,579.0,,
603,CA052SA0351,603,580.0,,
604,CA052SA0352,604,581.0,,
605,CA052SA0353,605,582.0,,
606,CA052SA0358,606,583.0,,
607,CA052SA0359,607,584.0,,
608,CA052SA0363,608,585.0,,
609,CA052SA0366,609,586.0,,
610,CA052SA0371,610,587.0,,
611,CA052SA0372,611,588.0,,
612,CA052SA0373,612,589.0,,
613,CA052SA0374,613,590.0,,
614,CA052SA0375,614,591.0,,
615,CA052SA0376,615,592.0,,
616,CA052SA0377,616,593.0,,
617,CA052SA0378,617,594.0,,
618,CA052SA0379,618,595.0,,
619,CA052SA0380,619,596.0,,
620,CA052SA0383,620,597.0,,
621,CA052SA0386,621,598.0,,
622,CA052SA0387,622,599.0,,
623,CA052SA0390,623,600.0,,
624,CA052SA0391,624,601.0,,
625,CA052SA0392,625,602.0,,
626,CA052SA0393,626,603.0,,
627,CA052SA0394,627,604.0,,
628,CA052SA0396,628,605.0,,
629,CA052SA0398,629,606.0,,
630,CA052SA0399,630,607.0,,
631,CA052SA0400,631,608.0,,
632,CA052SA0402,632,609.0,,
633,CA052SA0416,633,610.0,,
634,CA052SA0417,634,611.0,,
635,CA052SA0418,635,612.0,,
636,CA052SA0420,636,613.0,,
637,CA052SA0421,637,614.0,,
638,CA052SA0422,638,615.0,,
639,CA052SA0423,639,616.0,,
640,CA052SA0424,640,617.0,,
641,CA052SA0425,641,618.0,,
642,CA052SA0426,642,619.0,,
643,CA052SA0427,643,620.0,,
644,CA053SA0024,644,621.0,,
645,CA053SA0025,645,622.0,,
646,CA053SA0026,646,623.0,,
647,CA053SA0028,647,624.0,,
648,CA053SA0029,648,625.0,,
649,CA053SA0030,649,626.0,,
650,CA053SA0031,650,627.0,,
651,CA053SA0032,651,628.0,,
652,CA053SA0033,652,629.0,,
653,CA053SA0034,653,630.0,,
654,CA053SA0035,654,631.0,,
655,CA053SA0036,655,632.0,,
656,CA053SA0037,656,633.0,,
657,CA053SA0038,657,634.0,,
658,CA053SA0039,658,635.0,,
659,CA053SA0040,659,636.0,,
660,CA053SA0042,660,637.0,,
661,CA053SA0043,661,638.0,,
662,CA053SA0044,662,639.0,,
663,CA053SA0045,663,640.0,,
664,CA053SA0047,664,641.0,,
665,CA053SA0048,665,642.0,,
666,CA053SA0049,666,643.0,,
667,CA053SA0050,667,644.0,,
668,CA053SA0052,668,645.0,,
669,CA053SA0053,669,646.0,,
670,CA053SA0055,670,647.0,,
671,CA053SA0056,671,648.0,,
672,CA053SA0057,672,649.0,,
673,CA053SA0058,673,650.0,,
674,CA053SA0059,674,651.0,,
675,CA053SA0060,675,652.0,,
676,CA053SA0061,676,653.0,,
677,CA053SA0062,677,654.0,,
678,CA053SA0063,678,655.0,,
679,CA053SA0064,679,656.0,,
680,CA053SA0065,680,657.0,,
681,CA053SA0066,681,658.0,,
682,CA053SA0067,682,659.0,,
683,CA053SA0068,683,660.0,,
684,CA053SA0069,684,661.0,,
685,CA053SA0071,685,662.0,,
686,CA053SA0073,686,663.0,,
687,CA053SA0074,687,664.0,,
688,CA053SA0075,688,665.0,,
689,CA053SA0076,689,666.0,,
690,CA053SA0077,690,667.0,,
691,CA053SA0078,691,668.0,,
692,CA053SA0079,692,669.0,,
693,CA053SA0081,693,670.0,,
694,CA053SA0082,694,671.0,,
695,CA053SA0084,695,672.0,,
696,CA053SA0086,696,673.0,,
697,CA053SA0087,697,674.0,,
698,CA053SA0088,698,675.0,,
699,CA053SA0089,699,676.0,,
700,CA053SA0090,700,677.0,,
701,CA053SA0091,701,678.0,,
702,CA053SA0092,702,679.0,,
703,CA053SA0093,703,680.0,,
704,CA053SA0094,704,681.0,,
705,CA053SA0095,705,682.0,,
706,CA053SA0096,706,683.0,,
707,CA053SA0099,707,684.0,,
708,CA053SA0100,708,685.0,,
709,CA053SA0101,709,686.0,,
710,CA053SA0102,710,687.0,,
711,CA053SA0103,711,688.0,,
712,CA053SA0104,712,689.0,,
713,CA053SA0105,713,690.0,,
714,CA053SA0106,714,691.0,,
715,CA053SA0108,715,692.0,,
716,CA053SA0109,716,693.0,,
717,CA053SA0110,717,694.0,,
718,CA053SA0112,718,695.0,,
719,CA053SA0113,719,696.0,,
720,CA053SA0114,720,697.0,,
721,CA053SA0116,721,698.0,,
722,CA053SA0117,722,699.0,,
723,CA053SA0118,723,700.0,,
724,CA053SA0119,724,701.0,,
725,CA053SA0120,725,702.0,,
726,CA053SA0121,726,703.0,,
727,CA053SA0122,727,704.0,,
728,CA053SA0124,728,705.0,,
729,CA053SA0125,729,706.0,,
730,CA053SA0127,730,707.0,,
731,CA053SA0128,731,708.0,,
732,CA053SA0129,732,709.0,,
733,CA053SA0131,733,710.0,,
734,CA053SA0132,734,711.0,,
735,CA053SA0136,735,712.0,,
736,CA053SA0137,736,713.0,,
737,CA053SA0138,737,714.0,,
738,CA053SA0139,738,715.0,,
739,CA053SA0140,739,716.0,,
740,CA053SA0144,740,717.0,,
741,CA053SA0145,741,718.0,,
742,CA053SA0146,742,719.0,,
743,CA053SA0147,743,720.0,,
744,CA053SA0148,744,721.0,,
745,CA053SA0149,745,722.0,,
746,CA053SA0150,746,723.0,,
747,CA053SA0151,747,724.0,,
748,CA053SA0152,748,725.0,,
749,CA053SA0153,749,726.0,,
750,CA053SA0154,750,727.0,,
751,CA053SA0155,751,728.0,,
752,CA053SA0156,752,729.0,,
753,CA053SA0157,753,730.0,,
754,CA053SA0158,754,731.0,,
755,CA053SA0159,755,732.0,,
756,CA053SA0160,756,733.0,,
757,CA053SA0161,757,734.0,,
758,CA053SA0163,758,735.0,,
759,CA053SA0164,759,736.0,,
760,CA053SA0168,760,737.0,,
761,CA053SA0169,761,738.0,,
762,CA053SA0170,762,739.0,,
763,CA053SA0171,763,740.0,,
764,CA053SA0172,764,741.0,,
765,CA053SA0173,765,742.0,,
766,CA053SA0174,766,743.0,,
767,CA053SA0175,767,744.0,,
768,CA053SA0176,768,745.0,,
