,index,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1
72,CA001SA0019,72,49.0,,
73,CA001SA0020,73,50.0,,
74,CA001SA0021,74,51.0,,
75,CA001SA0022,75,52.0,,
76,CA001SA0023,76,53.0,,
77,CA001SA0024,77,54.0,,
78,CA001SA0025,78,55.0,,
79,CA001SA0026,79,56.0,,
80,CA001SA0027,80,57.0,,
81,CA001SA0028,81,58.0,,
82,CA001SA0031,82,59.0,,
83,CA001SA0032,83,60.0,,
84,CA001SA0033,84,61.0,,
85,CA001SA0034,85,62.0,,
86,CA002SA0316,86,63.0,,
87,CA002SA0318,87,64.0,,
88,CA002SA0319,88,65.0,,
89,CA002SA0320,89,66.0,,
90,CA002SA0322,90,67.0,,
91,CA002SA0323,91,68.0,,
92,CA002SA0324,92,69.0,,
93,CA002SA0326,93,70.0,,
94,CA002SA0327,94,71.0,,
95,CA002SA0329,95,72.0,,
96,CA002SA0331,96,73.0,,
97,CA002SA0336,97,74.0,,
98,CA002SA0353,98,75.0,,
99,CA002SA0354,99,76.0,,
100,CA002SA0355,100,77.0,,
101,CA002SA0358,101,78.0,,
102,CA002SA0360,102,79.0,,
103,CA002SA0361,103,80.0,,
104,CA002SA0362,104,81.0,,
105,CA002SA0364,105,82.0,,
106,CA002SA0366,106,83.0,,
107,CA002SA0367,107,84.0,,
108,CA002SA0368,108,85.0,,
109,CA002SA0370,109,86.0,,
110,CA002SA0371,110,87.0,,
111,CA002SA0372,111,88.0,,
112,CA002SA0373,112,89.0,,
113,CA002SA0374,113,90.0,,
114,CA002SA0375,114,91.0,,
115,CA002SA0378,115,92.0,,
116,CA002SA0379,116,93.0,,
117,CA002SA0380,117,94.0,,
118,CA002SA0381,118,95.0,,
119,CA002SA0382,119,96.0,,
120,CA002SA0383,120,97.0,,
121,CA002SA0384,121,98.0,,
122,CA002SA0386,122,99.0,,
123,CA002SA0398,123,100.0,,
124,CA002SA0400,124,101.0,,
125,CA002SA0401,125,102.0,,
126,CA002SA0402,126,103.0,,
127,CA002SA0404,127,104.0,,
128,CA002SA0406,128,105.0,,
129,CA002SA0407,129,106.0,,
130,CA002SA0409,130,107.0,,
131,CA002SA0410,131,108.0,,
132,CA002SA0411,132,109.0,,
133,CA002SA0412,133,110.0,,
134,CA002SA0413,134,111.0,,
135,CA002SA0416,135,112.0,,
136,CA002SA0417,136,113.0,,
137,CA002SA0418,137,114.0,,
138,CA002SA0419,138,115.0,,
139,CA002SA0420,139,116.0,,
140,CA002SA0422,140,117.0,,
141,CA002SA0423,141,118.0,,
142,CA002SA0425,142,119.0,,
143,CA002SA0427,143,120.0,,
144,CA002SA0428,144,121.0,,
145,CA002SA0429,145,122.0,,
146,CA002SA0430,146,123.0,,
147,CA002SA0431,147,124.0,,
148,CA002SA0432,148,125.0,,
149,CA002SA0435,149,126.0,,
150,CA002SA0436,150,127.0,,
151,CA002SA0437,151,128.0,,
152,CA002SA0438,152,129.0,,
153,CA002SA0439,153,130.0,,
154,CA002SA0441,154,131.0,,
155,CA002SA0442,155,132.0,,
156,CA002SA0443,156,133.0,,
157,CA002SA0446,157,134.0,,
158,CA002SA0447,158,135.0,,
159,CA002SA0449,159,136.0,,
160,CA002SA0450,160,137.0,,
161,CA002SA0451,161,138.0,,
162,CA002SA0452,162,139.0,,
163,CA002SA0454,163,140.0,,
164,CA002SA0455,164,141.0,,
165,CA002SA0456,165,142.0,,
166,CA002SA0459,166,143.0,,
167,CA002SA0462,167,144.0,,
168,CA002SA0463,168,145.0,,
169,CA002SA0464,169,146.0,,
170,CA002SA0465,170,147.0,,
171,CA002SA0466,171,148.0,,
172,CA002SA0467,172,149.0,,
173,CA002SA0468,173,150.0,,
174,CA002SA0469,174,151.0,,
175,CA002SA0471,175,152.0,,
176,CA002SA0473,176,153.0,,
177,CA002SA0475,177,154.0,,
178,CA002SA0476,178,155.0,,
179,CA002SA0477,179,156.0,,
180,CA002SA0478,180,157.0,,
181,CA002SA0479,181,158.0,,
182,CA002SA0480,182,159.0,,
183,CA002SA0481,183,160.0,,
184,CA002SA0483,184,161.0,,
185,CA002SA0485,185,162.0,,
186,CA002SA0486,186,163.0,,
187,CA002SA0487,187,164.0,,
188,CA002SA0488,188,165.0,,
189,CA002SA0489,189,166.0,,
190,CA002SA0490,190,167.0,,
191,CA002SA0492,191,168.0,,
192,CA002SA0493,192,169.0,,
193,CA002SA0494,193,170.0,,
194,CA002SA0495,194,171.0,,
195,CA002SA0500,195,172.0,,
196,CA002SA0501,196,173.0,,
197,CA002SA0502,197,174.0,,
198,CA002SA0503,198,175.0,,
199,CA002SA0506,199,176.0,,
200,CA002SA0509,200,177.0,,
201,CA002SA0510,201,178.0,,
202,CA002SA0511,202,179.0,,
203,CA002SA0512,203,180.0,,
204,CA002SA0513,204,181.0,,
205,CA002SA0514,205,182.0,,
206,CA002SA0516,206,183.0,,
207,CA002SA0518,207,184.0,,
208,CA002SA0520,208,185.0,,
209,CA002SA0532,209,186.0,,
210,CA002SA0533,210,187.0,,
211,CA002SA0534,211,188.0,,
212,CA002SA0537,212,189.0,,
213,CA002SA0538,213,190.0,,
214,CA002SA0539,214,191.0,,
215,CA002SA0540,215,192.0,,
216,CA002SA0541,216,193.0,,
217,CA002SA0542,217,194.0,,
218,CA002SA0543,218,195.0,,
219,CA002SA0544,219,196.0,,
220,CA002SA0545,220,197.0,,
221,CA002SA0546,221,198.0,,
222,CA002SA0547,222,199.0,,
223,CA002SA0548,223,200.0,,
224,CA002SA0549,224,201.0,,
225,CA002SA0550,225,202.0,,
226,CA002SA0552,226,203.0,,
227,CA002SA0553,227,204.0,,
228,CA002SA0554,228,205.0,,
229,CA002SA0555,229,206.0,,
230,CA002SA0556,230,207.0,,
231,CA002SA0558,231,208.0,,
232,CA002SA0559,232,209.0,,
233,CA002SA0561,233,210.0,,
234,CA002SA0562,234,211.0,,
235,CA002SA0564,235,212.0,,
236,CA002SA0565,236,213.0,,
237,CA002SA0566,237,214.0,,
238,CA002SA0568,238,215.0,,
239,CA002SA0571,239,216.0,,
240,CA002SA0573,240,217.0,,
241,CA002SA0575,241,218.0,,
242,CA002SA0577,242,219.0,,
243,CA002SA0578,243,220.0,,
244,CA002SA0579,244,221.0,,
245,CA002SA0580,245,222.0,,
246,CA002SA0582,246,223.0,,
247,CA002SA0583,247,224.0,,
248,CA002SA0584,248,225.0,,
249,CA002SA0585,249,226.0,,
250,CA002SA0586,250,227.0,,
251,CA002SA0587,251,228.0,,
252,CA002SA0588,252,229.0,,
253,CA002SA0589,253,230.0,,
254,CA002SA0590,254,231.0,,
255,CA002SA0591,255,232.0,,
256,CA002SA0592,256,233.0,,
257,CA002SA0593,257,234.0,,
258,CA002SA0606,258,235.0,,
259,CA002SA0607,259,236.0,,
260,CA002SA0609,260,237.0,,
261,CA002SA0610,261,238.0,,
262,CA002SA0611,262,239.0,,
263,CA002SA0612,263,240.0,,
264,CA004SA0059,264,241.0,,
265,CA004SA0060,265,242.0,,
266,CA004SA0062,266,243.0,,
267,CA004SA0063,267,244.0,,
268,CA004SA0064,268,245.0,,
269,CA004SA0065,269,246.0,,
270,CA004SA0066,270,247.0,,
271,CA004SA0067,271,248.0,,
272,CA004SA0068,272,249.0,,
273,CA004SA0069,273,250.0,,
274,CA004SA0071,274,251.0,,
275,CA004SA0072,275,252.0,,
276,CA004SA0073,276,253.0,,
277,CA004SA0074,277,254.0,,
278,CA004SA0075,278,255.0,,
279,CA014SA0066,279,256.0,,
280,CA014SA0075,280,257.0,,
281,CA014SA0076,281,258.0,,
282,CA014SA0077,282,259.0,,
283,CA014SA0078,283,260.0,,
284,CA014SA0079,284,261.0,,
285,CA014SA0080,285,262.0,,
286,CA014SA0081,286,263.0,,
287,CA014SA0083,287,264.0,,
288,CA014SA0085,288,265.0,,
289,CA014SA0087,289,266.0,,
290,CA014SA0088,290,267.0,,
291,CA014SA0089,291,268.0,,
292,CA014SA0090,292,269.0,,
293,CA014SA0092,293,270.0,,
294,CA014SA0093,294,271.0,,
295,CA014SA0095,295,272.0,,
296,CA014SA0100,296,273.0,,
297,CA014SA0101,297,274.0,,
298,CA014SA0104,298,275.0,,
299,CA014SA0105,299,276.0,,
300,CA014SA0106,300,277.0,,
301,CA014SA0107,301,278.0,,
302,CA014SA0111,302,279.0,,
303,CA014SA0112,303,280.0,,
304,CA014SA0113,304,281.0,,
305,CA014SA0115,305,282.0,,
306,CA014SA0116,306,283.0,,
307,CA014SA0117,307,284.0,,
308,CA014SA0118,308,285.0,,
309,CA014SA0119,309,286.0,,
310,CA014SA0120,310,287.0,,
311,CA014SA0121,311,288.0,,
312,CA014SA0122,312,289.0,,
313,CA014SA0123,313,290.0,,
314,CA014SA0128,314,291.0,,
315,CA014SA0129,315,292.0,,
316,CA014SA0130,316,293.0,,
317,CA014SA0132,317,294.0,,
318,CA014SA0133,318,295.0,,
319,CA014SA0134,319,296.0,,
320,CA014SA0135,320,297.0,,
321,CA014SA0137,321,298.0,,
322,CA014SA0138,322,299.0,,
323,CA014SA0139,323,300.0,,
324,CA014SA0140,324,301.0,,
325,CA014SA0141,325,302.0,,
326,CA014SA0142,326,303.0,,
327,CA014SA0143,327,304.0,,
328,CA014SA0144,328,305.0,,
329,CA014SA0146,329,306.0,,
330,CA014SA0147,330,307.0,,
331,CA014SA0148,331,308.0,,
332,CA014SA0149,332,309.0,,
333,CA014SA0151,333,310.0,,
334,CA014SA0152,334,311.0,,
335,CA014SA0159,335,312.0,,
336,CA014SA0160,336,313.0,,
337,CA014SA0161,337,314.0,,
338,CA015SA0003,338,315.0,,
339,CA019SA0004,339,316.0,,
340,CA022SA0326,340,317.0,,
341,CA022SA0327,341,318.0,,
342,CA022SA0328,342,319.0,,
343,CA022SA0330,343,320.0,,
344,CA022SA0332,344,321.0,,
345,CA022SA0333,345,322.0,,
346,CA022SA0335,346,323.0,,
347,CA022SA0337,347,324.0,,
348,CA022SA0338,348,325.0,,
349,CA022SA0339,349,326.0,,
350,CA022SA0340,350,327.0,,
351,CA022SA0341,351,328.0,,
352,CA022SA0343,352,329.0,,
353,CA022SA0344,353,330.0,,
354,CA022SA0345,354,331.0,,
355,CA022SA0346,355,332.0,,
356,CA022SA0347,356,333.0,,
357,CA022SA0348,357,334.0,,
358,CA022SA0349,358,335.0,,
359,CA022SA0352,359,336.0,,
360,CA022SA0353,360,337.0,,
361,CA022SA0354,361,338.0,,
362,CA022SA0356,362,339.0,,
363,CA022SA0357,363,340.0,,
364,CA022SA0359,364,341.0,,
365,CA022SA0360,365,342.0,,
366,CA022SA0361,366,343.0,,
367,CA022SA0362,367,344.0,,
368,CA022SA0363,368,345.0,,
369,CA022SA0364,369,346.0,,
370,CA022SA0366,370,347.0,,
371,CA022SA0367,371,348.0,,
372,CA022SA0368,372,349.0,,
373,CA022SA0369,373,350.0,,
374,CA022SA0370,374,351.0,,
375,CA022SA0372,375,352.0,,
376,CA022SA0373,376,353.0,,
377,CA022SA0374,377,354.0,,
378,CA022SA0375,378,355.0,,
379,CA022SA0376,379,356.0,,
380,CA022SA0378,380,357.0,,
381,CA022SA0379,381,358.0,,
382,CA022SA0381,382,359.0,,
383,CA022SA0382,383,360.0,,
384,CA022SA0383,384,361.0,,
385,CA022SA0385,385,362.0,,
386,CA022SA0386,386,363.0,,
387,CA022SA0387,387,364.0,,
388,CA022SA0388,388,365.0,,
389,CA022SA0389,389,366.0,,
390,CA022SA0390,390,367.0,,
391,CA022SA0391,391,368.0,,
392,CA022SA0392,392,369.0,,
393,CA022SA0394,393,370.0,,
394,CA022SA0395,394,371.0,,
395,CA022SA0396,395,372.0,,
396,CA022SA0397,396,373.0,,
397,CA022SA0399,397,374.0,,
398,CA022SA0401,398,375.0,,
399,CA022SA0402,399,376.0,,
400,CA022SA0403,400,377.0,,
401,CA022SA0405,401,378.0,,
402,CA022SA0406,402,379.0,,
403,CA022SA0407,403,380.0,,
404,CA022SA0409,404,381.0,,
405,CA022SA0412,405,382.0,,
406,CA022SA0414,406,383.0,,
407,CA022SA0415,407,384.0,,
408,CA022SA0416,408,385.0,,
409,CA022SA0417,409,386.0,,
410,CA022SA0420,410,387.0,,
411,CA022SA0421,411,388.0,,
412,CA022SA0422,412,389.0,,
413,CA022SA0423,413,390.0,,
414,CA022SA0424,414,391.0,,
415,CA022SA0425,415,392.0,,
416,CA022SA0426,416,393.0,,
417,CA022SA0427,417,394.0,,
418,CA022SA0430,418,395.0,,
419,CA022SA0432,419,396.0,,
420,CA022SA0434,420,397.0,,
421,CA022SA0435,421,398.0,,
422,CA022SA0437,422,399.0,,
423,CA022SA0438,423,400.0,,
424,CA022SA0440,424,401.0,,
425,CA022SA0441,425,402.0,,
426,CA022SA0443,426,403.0,,
427,CA022SA0444,427,404.0,,
428,CA022SA0445,428,405.0,,
429,CA022SA0446,429,406.0,,
430,CA022SA0448,430,407.0,,
431,CA022SA0449,431,408.0,,
432,CA022SA0450,432,409.0,,
433,CA022SA0451,433,410.0,,
434,CA022SA0452,434,411.0,,
435,CA022SA0453,435,412.0,,
436,CA022SA0454,436,413.0,,
437,CA022SA0457,437,414.0,,
438,CA022SA0458,438,415.0,,
439,CA022SA0460,439,416.0,,
440,CA022SA0461,440,417.0,,
441,CA022SA0463,441,418.0,,
442,CA022SA0464,442,419.0,,
443,CA022SA0465,443,420.0,,
444,CA022SA0466,444,421.0,,
445,CA022SA0468,445,422.0,,
446,CA022SA0469,446,423.0,,
447,CA022SA0472,447,424.0,,
448,CA022SA0473,448,425.0,,
449,CA022SA0474,449,426.0,,
450,CA022SA0475,450,427.0,,
451,CA022SA0476,451,428.0,,
452,CA022SA0477,452,429.0,,
453,CA022SA0478,453,430.0,,
454,CA022SA0480,454,431.0,,
455,CA022SA0481,455,432.0,,
456,CA022SA0482,456,433.0,,
457,CA022SA0483,457,434.0,,
458,CA022SA0484,458,435.0,,
459,CA022SA0485,459,436.0,,
460,CA022SA0486,460,437.0,,
461,CA022SA0487,461,438.0,,
462,CA022SA0488,462,439.0,,
463,CA022SA0489,463,440.0,,
464,CA022SA0490,464,441.0,,
465,CA022SA0491,465,442.0,,
466,CA022SA0492,466,443.0,,
467,CA022SA0494,467,444.0,,
468,CA022SA0496,468,445.0,,
469,CA022SA0497,469,446.0,,
470,CA022SA0499,470,447.0,,
471,CA022SA0500,471,448.0,,
472,CA022SA0502,472,449.0,,
473,CA022SA0505,473,450.0,,
474,CA022SA0506,474,451.0,,
475,CA022SA0508,475,452.0,,
476,CA022SA0510,476,453.0,,
477,CA022SA0511,477,454.0,,
478,CA022SA0512,478,455.0,,
479,CA022SA0513,479,456.0,,
480,CA022SA0515,480,457.0,,
481,CA022SA0516,481,458.0,,
482,CA022SA0517,482,459.0,,
483,CA022SA0518,483,460.0,,
484,CA022SA0520,484,461.0,,
485,CA022SA0521,485,462.0,,
486,CA022SA0522,486,463.0,,
487,CA022SA0523,487,464.0,,
488,CA022SA0524,488,465.0,,
489,CA022SA0525,489,466.0,,
490,CA022SA0526,490,467.0,,
491,CA022SA0529,491,468.0,,
492,CA022SA0530,492,469.0,,
493,CA022SA0532,493,470.0,,
494,CA022SA0564,494,471.0,,
495,CA022SA0565,495,472.0,,
496,CA028SA0109,496,473.0,,
497,CA028SA0111,497,474.0,,
498,CA028SA0112,498,475.0,,
499,CA028SA0113,499,476.0,,
500,CA028SA0114,500,477.0,,
501,CA028SA0117,501,478.0,,
502,CA028SA0118,502,479.0,,
503,CA028SA0119,503,480.0,,
504,CA028SA0121,504,481.0,,
505,CA028SA0122,505,482.0,,
506,CA028SA0124,506,483.0,,
507,CA028SA0126,507,484.0,,
508,CA028SA0129,508,485.0,,
509,CA028SA0133,509,486.0,,
510,CA028SA0145,510,487.0,,
511,CA028SA0166,511,488.0,,
512,CA028SA0167,512,489.0,,
513,CA028SA0205,513,490.0,,
514,CA028SA0206,514,491.0,,
515,CA028SA0207,515,492.0,,
516,CA028SA0208,516,493.0,,
517,CA028SA0210,517,494.0,,
518,CA028SA0211,518,495.0,,
519,CA028SA0212,519,496.0,,
520,CA028SA0214,520,497.0,,
521,CA028SA0215,521,498.0,,
522,CA028SA0218,522,499.0,,
523,CA028SA0220,523,500.0,,
524,CA028SA0221,524,501.0,,
525,CA028SA0224,525,502.0,,
526,CA028SA0225,526,503.0,,
527,CA028SA0226,527,504.0,,
528,CA028SA0228,528,505.0,,
529,CA028SA0229,529,506.0,,
530,CA028SA0231,530,507.0,,
531,CA028SA0233,531,508.0,,
532,CA028SA0234,532,509.0,,
533,CA028SA0235,533,510.0,,
534,CA028SA0236,534,511.0,,
535,CA028SA0237,535,512.0,,
536,CA028SA0238,536,513.0,,
537,CA028SA0239,537,514.0,,
538,CA028SA0240,538,515.0,,
539,CA028SA0242,539,516.0,,
540,CA028SA0243,540,517.0,,
541,CA028SA0245,541,518.0,,
542,CA028SA0247,542,519.0,,
543,CA028SA0249,543,520.0,,
544,CA028SA0252,544,521.0,,
545,CA028SA0254,545,522.0,,
546,CA028SA0255,546,523.0,,
547,CA028SA0256,547,524.0,,
548,CA028SA0258,548,525.0,,
549,CA028SA0259,549,526.0,,
550,CA028SA0262,550,527.0,,
551,CA028SA0263,551,528.0,,
552,CA028SA0264,552,529.0,,
553,CA028SA0266,553,530.0,,
554,CA028SA0267,554,531.0,,
555,CA028SA0268,555,532.0,,
556,CA028SA0269,556,533.0,,
557,CA028SA0270,557,534.0,,
558,CA028SA0271,558,535.0,,
559,CA028SA0273,559,536.0,,
560,CA028SA0275,560,537.0,,
561,CA028SA0277,561,538.0,,
562,CA028SA0278,562,539.0,,
563,CA028SA0279,563,540.0,,
564,CA028SA0280,564,541.0,,
565,CA028SA0281,565,542.0,,
566,CA028SA0282,566,543.0,,
567,CA028SA0285,567,544.0,,
568,CA028SA0287,568,545.0,,
569,CA028SA0288,569,546.0,,
570,CA028SA0297,570,547.0,,
571,CA028SA0301,571,548.0,,
572,CA028SA0304,572,549.0,,
573,CA028SA0305,573,550.0,,
574,CA028SA0306,574,551.0,,
575,CA028SA0307,575,552.0,,
576,CA028SA0310,576,553.0,,
577,CA028SA0311,577,554.0,,
578,CA028SA0312,578,555.0,,
579,CA028SA0313,579,556.0,,
580,CA028SA0314,580,557.0,,
581,CA028SA0315,581,558.0,,
582,CA028SA0316,582,559.0,,
583,CA028SA0317,583,560.0,,
584,CA028SA0321,584,561.0,,
585,CA028SA0327,585,562.0,,
586,CA028SA0328,586,563.0,,
587,CA028SA0329,587,564.0,,
588,CA028SA0330,588,565.0,,
589,CA028SA0335,589,566.0,,
590,CA028SA0336,590,567.0,,
591,CA028SA0337,591,568.0,,
592,CA028SA0339,592,569.0,,
593,CA028SA0341,593,570.0,,
594,CA028SA0342,594,571.0,,
595,CA028SA0343,595,572.0,,
596,CA028SA0346,596,573.0,,
597,CA028SA0348,597,574.0,,
598,CA028SA0352,598,575.0,,
599,CA028SA0354,599,576.0,,
600,CA028SA0378,600,577.0,,
601,CA028SA0397,601,578.0,,
602,CA028SA0398,602,579.0,,
603,CA028SA0399,603,580.0,,
604,CA028SA0400,604,581.0,,
605,CA028SA0401,605,582.0,,
606,CA028SA0402,606,583.0,,
607,CA028SA0403,607,584.0,,
608,CA028SA0404,608,585.0,,
609,CA028SA0405,609,586.0,,
610,CA028SA0406,610,587.0,,
611,CA028SA0407,611,588.0,,
612,CA028SA0408,612,589.0,,
613,CA028SA0409,613,590.0,,
614,CA028SA0410,614,591.0,,
615,CA028SA0411,615,592.0,,
616,CA028SA0412,616,593.0,,
617,CA028SA0414,617,594.0,,
618,CA028SA0416,618,595.0,,
619,CA028SA0418,619,596.0,,
620,CA028SA0419,620,597.0,,
621,CA028SA0420,621,598.0,,
622,CA028SA0421,622,599.0,,
623,CA028SA0422,623,600.0,,
624,CA028SA0423,624,601.0,,
625,CA028SA0424,625,602.0,,
626,CA028SA0425,626,603.0,,
627,CA028SA0426,627,604.0,,
628,CA028SA0427,628,605.0,,
629,CA028SA0428,629,606.0,,
630,CA028SA0429,630,607.0,,
631,CA028SA0431,631,608.0,,
632,CA028SA0432,632,609.0,,
633,CA028SA0433,633,610.0,,
634,CA028SA0434,634,611.0,,
635,CA028SA0435,635,612.0,,
636,CA028SA0437,636,613.0,,
637,CA028SA0438,637,614.0,,
638,CA028SA0439,638,615.0,,
639,CA028SA0440,639,616.0,,
640,CA035SA0058,640,617.0,,
641,CA035SA0059,641,618.0,,
642,CA035SA0060,642,619.0,,
643,CA035SA0061,643,620.0,,
644,CA035SA0063,644,621.0,,
645,CA035SA0066,645,622.0,,
646,CA035SA0074,646,623.0,,
647,CA035SA0075,647,624.0,,
648,CA035SA0076,648,625.0,,
649,CA035SA0080,649,626.0,,
650,CA035SA0083,650,627.0,,
651,CA035SA0085,651,628.0,,
652,CA035SA0087,652,629.0,,
653,CA035SA0095,653,630.0,,
654,CA035SA0109,654,631.0,,
655,CA035SA0110,655,632.0,,
656,CA035SA0111,656,633.0,,
657,CA035SA0112,657,634.0,,
658,CA035SA0114,658,635.0,,
659,CA035SA0116,659,636.0,,
660,CA035SA0117,660,637.0,,
661,CA035SA0118,661,638.0,,
662,CA035SA0119,662,639.0,,
663,CA035SA0120,663,640.0,,
664,CA035SA0121,664,641.0,,
665,CA035SA0124,665,642.0,,
666,CA035SA0126,666,643.0,,
667,CA035SA0127,667,644.0,,
668,CA035SA0128,668,645.0,,
669,CA035SA0131,669,646.0,,
670,CA035SA0132,670,647.0,,
671,CA035SA0133,671,648.0,,
672,CA035SA0135,672,649.0,,
673,CA035SA0137,673,650.0,,
674,CA035SA0138,674,651.0,,
675,CA035SA0147,675,652.0,,
676,CA035SA0151,676,653.0,,
677,CA035SA0152,677,654.0,,
678,CA035SA0154,678,655.0,,
679,CA035SA0155,679,656.0,,
680,CA035SA0157,680,657.0,,
681,CA035SA0158,681,658.0,,
682,CA052SA0351,682,659.0,,
683,CA052SA0352,683,660.0,,
684,CA052SA0353,684,661.0,,
685,CA052SA0358,685,662.0,,
686,CA052SA0359,686,663.0,,
687,CA052SA0360,687,664.0,,
688,CA052SA0361,688,665.0,,
689,CA052SA0362,689,666.0,,
690,CA052SA0363,690,667.0,,
691,CA052SA0364,691,668.0,,
692,CA052SA0366,692,669.0,,
693,CA052SA0371,693,670.0,,
694,CA052SA0372,694,671.0,,
695,CA052SA0373,695,672.0,,
696,CA052SA0374,696,673.0,,
697,CA052SA0375,697,674.0,,
698,CA052SA0377,698,675.0,,
699,CA052SA0378,699,676.0,,
700,CA052SA0379,700,677.0,,
701,CA052SA0380,701,678.0,,
702,CA052SA0381,702,679.0,,
703,CA052SA0383,703,680.0,,
704,CA052SA0387,704,681.0,,
705,CA052SA0389,705,682.0,,
706,CA052SA0390,706,683.0,,
707,CA052SA0391,707,684.0,,
708,CA052SA0394,708,685.0,,
709,CA052SA0396,709,686.0,,
710,CA052SA0397,710,687.0,,
711,CA052SA0399,711,688.0,,
712,CA052SA0400,712,689.0,,
713,CA052SA0416,713,690.0,,
714,CA052SA0417,714,691.0,,
715,CA052SA0418,715,692.0,,
716,CA052SA0419,716,693.0,,
717,CA052SA0420,717,694.0,,
718,CA052SA0421,718,695.0,,
719,CA052SA0422,719,696.0,,
720,CA052SA0423,720,697.0,,
721,CA052SA0424,721,698.0,,
722,CA052SA0425,722,699.0,,
723,CA052SA0426,723,700.0,,
724,CA052SA0427,724,701.0,,
725,CA052SA0428,725,702.0,,
726,CA053SA0023,726,703.0,,
727,CA053SA0024,727,704.0,,
728,CA053SA0028,728,705.0,,
729,CA053SA0030,729,706.0,,
730,CA053SA0031,730,707.0,,
731,CA053SA0032,731,708.0,,
732,CA053SA0033,732,709.0,,
733,CA053SA0034,733,710.0,,
734,CA053SA0036,734,711.0,,
735,CA053SA0037,735,712.0,,
736,CA053SA0038,736,713.0,,
737,CA053SA0039,737,714.0,,
738,CA053SA0040,738,715.0,,
739,CA053SA0041,739,716.0,,
740,CA053SA0042,740,717.0,,
741,CA053SA0043,741,718.0,,
742,CA053SA0044,742,719.0,,
743,CA053SA0045,743,720.0,,
744,CA053SA0046,744,721.0,,
745,CA053SA0047,745,722.0,,
746,CA053SA0048,746,723.0,,
747,CA053SA0049,747,724.0,,
748,CA053SA0050,748,725.0,,
749,CA053SA0053,749,726.0,,
750,CA053SA0054,750,727.0,,
751,CA053SA0056,751,728.0,,
752,CA053SA0058,752,729.0,,
753,CA053SA0059,753,730.0,,
754,CA053SA0060,754,731.0,,
755,CA053SA0061,755,732.0,,
756,CA053SA0062,756,733.0,,
757,CA053SA0063,757,734.0,,
758,CA053SA0064,758,735.0,,
759,CA053SA0065,759,736.0,,
760,CA053SA0067,760,737.0,,
761,CA053SA0068,761,738.0,,
762,CA053SA0069,762,739.0,,
763,CA053SA0070,763,740.0,,
764,CA053SA0071,764,741.0,,
765,CA053SA0073,765,742.0,,
766,CA053SA0075,766,743.0,,
767,CA053SA0076,767,744.0,,
